# Group central  sfr_inst     Mstar        MHI         MH2
    185       1     0.0000    2.2329e+11   1.1666e+09   6.4227e+05
    186       1     0.0000    2.1940e+11   4.4179e+09   2.3512e+08
    187       1    14.5323    1.9426e+11   1.3378e+10   2.8357e+10
    188       1     0.0000    2.1538e+11   9.1467e+08   7.3316e+07
    189       0     0.0000    2.2004e+11   2.1751e+09   6.0415e+07
    190       1     0.0000    2.1846e+11   3.4267e+09   4.0725e+08
    191       1     0.0000    2.1807e+11   3.2907e+09   2.5739e+08
    192       1     0.0000    2.1821e+11   1.1067e+09   4.5215e+07
    193       1     4.1010    2.0929e+11   4.5965e+09   7.9162e+09
    194       1    15.3414    1.9443e+11   7.4398e+09   2.1493e+10
    195       1     0.0000    2.1111e+11   2.4042e+09   1.1112e+09
    196       1     0.0000    2.0855e+11   9.6475e+09   8.3110e+08
    197       1     6.7794    1.8770e+11   1.0226e+10   3.0231e+10
    198       1     0.0000    2.1792e+11   4.6156e+09   2.3132e+08
    199       1     0.0000    2.1612e+11   2.0208e+09   7.0362e+08
    200       1     0.0000    2.1416e+11   3.3737e+09   8.5804e+07
    201       0     0.0000    2.1508e+11   6.4685e+08   2.9558e+07
    202       1     0.0000    2.0112e+11   3.1863e+09   4.0216e+08
    203       1     0.0000    2.1153e+11   3.3665e+09   3.6971e+08
    204       1     0.0000    2.0261e+11   4.9701e+09   2.9044e+08
    205       1     0.0000    2.1011e+11   0.0000e+00   0.0000e+00
    206       1     0.8730    2.0418e+11   3.3300e+09   4.7015e+09
    207       1    11.0357    1.7530e+11   7.0907e+09   2.6198e+10
    208       1     0.0000    2.0708e+11   2.8319e+09   1.1419e+08
    209       1     0.0000    2.0458e+11   1.0233e+09   4.8595e+07
    210       0     0.0000    2.0901e+11   0.0000e+00   0.0000e+00
    211       1     0.0000    2.0536e+11   7.8408e+08   2.1689e+07
    212       1     0.0000    2.0288e+11   4.8833e+09   5.5427e+08
    213       1     8.1301    1.7851e+11   5.7265e+09   2.0615e+10
