#M_vir  M_star  M_HI   M_H2   SFR
1.96e+11 1.98e+09 6.34e+08 5.33e+08 2.49e-01
1.60e+11 1.22e+09 1.26e+09 6.79e+08 4.17e-01
1.68e+11 1.91e+09 3.36e+08 5.91e+08 1.95e-01
1.69e+11 2.39e+09 1.71e+08 3.03e+08 1.63e-01
1.48e+11 1.73e+09 1.56e+09 3.44e+08 2.31e-01
2.30e+11 1.34e+09 1.43e+09 5.07e+08 2.72e-01
2.17e+11 2.17e+09 4.04e+08 3.09e+08 1.70e-01
2.58e+11 1.62e+09 2.47e+09 9.45e+08 2.38e-01
2.50e+11 8.53e+08 4.00e+09 9.46e+08 1.61e-01
1.72e+11 9.93e+08 2.12e+09 8.79e+08 1.83e-01
1.10e+11 8.69e+08 2.78e+09 8.02e+08 8.59e-02
1.56e+11 1.29e+09 1.57e+09 6.09e+08 4.63e-01
5.54e+11 1.70e+09 1.34e+09 4.66e+08 1.25e-01
1.76e+11 2.75e+09 0.00e+00 0.00e+00 1.00e+00
1.95e+11 6.48e+08 1.64e+09 7.91e+08 4.47e-01
1.56e+11 1.72e+09 8.66e+08 7.01e+08 4.13e-01
1.41e+11 4.99e+08 3.40e+09 7.22e+08 1.68e-01
1.63e+11 6.38e+08 3.36e+09 4.51e+08 1.16e-01
3.24e+11 1.61e+09 3.04e+09 5.47e+08 4.25e-01
3.22e+11 8.93e+08 2.60e+09 1.46e+09 3.82e-01
1.54e+11 8.10e+08 9.52e+08 8.51e+08 5.90e-01
2.25e+11 2.47e+09 2.99e+08 2.00e+08 6.03e-02
1.57e+11 1.00e+09 9.29e+08 8.21e+08 3.08e-01
3.23e+11 4.63e+08 2.93e+09 1.28e+09 2.64e-01
1.47e+11 9.34e+08 1.02e+09 7.79e+08 4.12e-01
2.29e+11 1.90e+09 6.20e+08 4.49e+08 2.90e-01
1.53e+11 6.81e+08 1.67e+09 9.77e+08 7.19e-01
2.07e+11 1.61e+09 2.09e+09 2.27e+08 4.04e-02
1.61e+11 1.06e+09 2.07e+09 1.16e+09 2.12e-01
1.76e+11 9.07e+08 2.78e+09 3.83e+08 1.17e-01
1.84e+11 1.59e+09 2.30e+09 3.28e+08 1.41e-01
1.38e+11 7.24e+08 2.03e+09 6.35e+08 2.25e-01
1.62e+11 1.06e+09 1.91e+09 6.34e+08 2.11e-01
3.03e+11 8.19e+08 2.42e+09 6.80e+08 6.23e-01
2.28e+11 5.11e+08 4.30e+09 6.25e+08 1.21e-01
1.08e+11 4.97e+08 3.79e+09 6.03e+08 5.54e-02
1.41e+11 1.31e+09 1.33e+09 6.85e+08 5.09e-01
2.86e+11 1.67e+09 1.82e+09 2.94e+08 1.81e-01
2.36e+11 2.65e+09 1.58e+08 0.00e+00 1.00e+00
1.40e+11 6.98e+08 1.16e+09 8.89e+08 6.42e-01
1.58e+11 7.14e+08 1.86e+09 9.57e+08 4.39e-01
3.22e+11 2.07e+09 1.35e+09 0.00e+00 1.00e+00
1.21e+11 6.48e+08 2.55e+09 7.95e+08 1.58e-01
1.85e+11 8.03e+08 1.87e+09 5.23e+08 3.79e-01
1.86e+11 2.68e+09 0.00e+00 0.00e+00 1.00e+00
1.47e+11 1.03e+09 9.27e+08 7.16e+08 3.88e-01
2.25e+11 1.65e+09 1.40e+09 5.31e+08 1.65e-01
2.11e+11 1.59e+09 8.61e+08 5.52e+08 2.99e-01
1.69e+11 1.30e+09 8.12e+08 7.96e+08 2.44e-01
4.59e+10 2.78e+09 0.00e+00 0.00e+00 0.00e+00
2.87e+11 1.42e+09 1.22e+09 6.76e+08 5.26e-01
2.11e+11 2.02e+09 4.47e+08 3.41e+08 1.19e-01
2.24e+11 2.43e+09 1.26e+08 2.39e+08 5.17e-02
2.21e+11 1.60e+09 5.51e+08 7.72e+08 2.90e-01
2.41e+11 2.13e+09 3.58e+08 3.41e+08 2.39e-01
2.38e+11 2.26e+09 2.09e+09 1.30e+08 1.00e+00
1.67e+11 1.49e+09 1.31e+09 5.68e+08 3.01e-01
1.13e+11 1.59e+09 1.70e+09 3.77e+08 5.77e-02
1.84e+11 1.74e+09 7.29e+08 4.32e+08 1.01e-01
1.44e+11 9.13e+08 3.08e+09 5.47e+08 7.85e-02
1.33e+11 1.32e+09 1.66e+09 5.34e+08 2.11e-01
1.58e+11 8.61e+08 1.13e+09 8.04e+08 5.63e-01
1.18e+11 7.08e+08 1.80e+09 7.68e+08 2.09e-01
1.76e+11 1.03e+09 1.82e+09 6.67e+08 3.70e-01
1.97e+11 1.88e+09 6.96e+08 5.99e+08 3.68e-01
1.99e+11 1.05e+09 2.23e+09 6.25e+08 1.75e-01
8.43e+10 1.04e+09 1.44e+09 6.95e+08 2.61e-01
1.42e+11 1.45e+09 6.13e+08 7.18e+08 3.59e-01
1.85e+11 1.14e+09 1.79e+09 3.93e+08 1.91e-01
1.61e+11 1.97e+09 4.52e+08 3.27e+08 1.07e-01
1.92e+11 2.54e+09 2.04e+08 0.00e+00 1.00e+00
2.30e+11 2.14e+09 3.08e+08 2.58e+08 1.24e-01
1.53e+11 1.54e+09 1.13e+09 5.21e+08 2.00e-01
1.65e+11 1.18e+09 9.10e+08 6.21e+08 3.13e-01
2.40e+11 1.15e+09 1.71e+09 8.42e+08 3.37e-01
1.34e+11 5.99e+08 2.17e+09 7.42e+08 2.55e-01
1.59e+11 1.37e+09 1.88e+09 4.11e+08 2.63e-01
1.38e+11 1.23e+09 1.42e+09 6.72e+08 1.17e-01
2.40e+11 1.71e+09 4.97e+08 4.49e+08 2.81e-01
1.79e+11 1.93e+09 4.85e+08 3.29e+08 1.60e-01
1.45e+11 6.19e+08 2.56e+09 5.07e+08 1.18e-01
1.34e+11 1.01e+09 1.00e+09 8.49e+08 4.91e-01
1.66e+11 1.39e+09 1.11e+09 4.54e+08 3.94e-01
1.87e+11 1.01e+09 1.03e+09 1.04e+09 4.71e-01
1.39e+11 1.45e+09 7.16e+08 6.31e+08 2.15e-01
2.30e+11 1.71e+09 2.36e+09 6.03e+08 2.06e-01
1.21e+11 4.30e+08 3.47e+09 7.68e+08 1.16e-01
1.53e+11 8.84e+08 1.55e+09 9.30e+08 2.47e-01
1.80e+11 1.80e+09 1.05e+09 4.01e+08 1.45e-01
1.43e+11 6.75e+08 1.25e+09 8.58e+08 3.12e-01
1.65e+11 1.48e+09 6.57e+08 5.73e+08 2.53e-01
2.47e+11 2.07e+09 3.41e+08 3.14e+08 1.35e-01
2.10e+11 2.70e+09 0.00e+00 0.00e+00 0.00e+00
3.21e+11 2.35e+09 1.28e+08 2.02e+08 2.84e-02
2.46e+11 1.84e+09 8.80e+08 2.48e+08 8.76e-02
3.65e+11 8.85e+08 2.77e+09 9.79e+08 2.51e-01
2.09e+11 1.02e+09 1.74e+09 6.08e+08 8.52e-02
1.13e+11 5.23e+08 3.01e+09 6.91e+08 1.55e-01
2.38e+11 2.70e+09 0.00e+00 0.00e+00 0.00e+00
1.91e+11 4.82e+08 4.32e+09 4.83e+08 1.25e-01
1.52e+11 1.24e+09 9.66e+08 6.69e+08 2.29e-01
1.74e+11 1.38e+09 8.29e+08 5.47e+08 1.83e-01
1.78e+11 1.73e+09 6.20e+08 6.86e+08 1.78e-01
1.81e+11 7.11e+08 2.71e+09 5.63e+08 2.21e-01
1.87e+11 1.86e+09 5.01e+08 4.84e+08 1.06e-01
1.81e+11 7.77e+08 1.61e+09 7.81e+08 4.72e-01
2.21e+11 2.55e+09 5.08e+07 0.00e+00 1.00e+00
1.49e+11 8.79e+08 1.54e+09 6.42e+08 3.56e-01
3.67e+11 2.68e+09 0.00e+00 0.00e+00 0.00e+00
1.85e+11 1.24e+09 2.54e+09 2.36e+08 5.86e-02
1.28e+11 5.62e+08 4.88e+09 3.81e+08 4.84e-02
1.46e+11 6.07e+08 1.61e+09 7.87e+08 2.90e-01
2.30e+11 1.76e+09 5.59e+08 4.26e+08 3.02e-01
1.80e+11 2.52e+09 4.46e+07 0.00e+00 1.00e+00
1.93e+11 2.03e+09 7.41e+08 2.27e+08 6.58e-02
2.27e+11 1.19e+09 1.51e+09 4.38e+08 2.32e-01
1.28e+11 1.05e+09 1.27e+09 6.97e+08 3.38e-01
2.10e+11 2.37e+09 4.03e+08 0.00e+00 1.00e+00
1.60e+11 1.36e+09 7.39e+08 7.25e+08 3.59e-01
1.36e+11 1.37e+09 8.04e+08 5.09e+08 3.63e-01
1.12e+11 9.48e+08 2.12e+09 7.14e+08 2.38e-01
2.24e+11 2.27e+09 2.52e+08 1.83e+08 3.02e-02
1.76e+11 7.53e+08 1.37e+09 7.68e+08 3.33e-01
1.67e+11 1.79e+09 5.82e+08 4.06e+08 1.69e-01
1.66e+11 1.05e+09 1.09e+09 6.90e+08 3.93e-01
1.37e+11 1.98e+09 4.28e+08 3.51e+08 1.66e-01
1.63e+11 2.24e+09 3.53e+08 1.46e+08 1.87e-02
1.17e+11 1.18e+09 6.67e+08 7.33e+08 3.96e-01
1.60e+11 1.37e+09 1.75e+09 5.71e+08 4.35e-01
2.27e+11 1.78e+09 6.02e+08 4.44e+08 2.60e-01
2.19e+11 1.86e+09 2.99e+08 4.37e+08 2.69e-01
1.36e+11 2.23e+09 7.88e+07 3.31e+08 9.33e-02
1.86e+11 1.21e+09 9.18e+08 6.95e+08 2.55e-01
1.85e+11 1.22e+09 1.17e+09 4.90e+08 1.62e-01
1.40e+11 1.71e+09 5.18e+08 5.06e+08 2.35e-01
1.63e+11 1.41e+09 7.96e+08 5.27e+08 4.54e-01
1.53e+11 1.37e+09 7.84e+08 3.85e+08 2.97e-01
1.78e+11 1.18e+09 6.91e+08 8.15e+08 3.95e-01
2.31e+11 2.56e+09 0.00e+00 0.00e+00 1.00e+00
1.86e+11 1.90e+09 1.82e+09 1.67e+08 2.48e-02
1.66e+11 4.68e+08 3.93e+09 8.20e+08 1.29e-01
1.62e+11 1.82e+09 2.94e+08 4.57e+08 1.07e-01
1.78e+11 1.86e+09 1.16e+09 4.24e+08 3.20e-02
1.57e+11 7.26e+08 4.45e+09 1.06e+09 1.79e-01
1.39e+11 7.46e+08 1.99e+09 6.58e+08 1.39e-01
1.42e+11 1.08e+09 1.34e+09 7.03e+08 2.09e-01
1.71e+11 9.03e+08 1.99e+09 3.63e+08 4.28e-02
2.71e+11 7.54e+08 3.56e+09 8.22e+08 1.37e-01
1.07e+11 6.30e+08 1.89e+09 5.29e+08 2.57e-01
1.17e+11 2.02e+09 2.45e+08 4.06e+08 2.01e-01
1.38e+11 7.02e+08 1.72e+09 6.30e+08 4.64e-01
5.12e+11 1.67e+09 3.06e+09 7.47e+08 9.73e-02
1.57e+11 2.60e+09 0.00e+00 0.00e+00 0.00e+00
1.72e+11 1.46e+09 7.65e+08 5.28e+08 3.01e-01
1.62e+11 1.14e+09 1.53e+09 5.40e+08 1.44e-01
1.47e+11 1.20e+09 1.78e+09 4.41e+08 6.52e-02
1.26e+11 4.99e+08 1.92e+09 8.19e+08 4.68e-01
2.55e+11 2.01e+09 1.09e+09 3.15e+08 8.99e-02
2.00e+11 1.52e+09 1.55e+09 6.37e+08 1.02e-01
1.08e+12 9.14e+08 4.09e+09 1.07e+09 4.27e-01
1.83e+11 1.15e+09 7.17e+08 8.67e+08 3.27e-01
1.78e+11 1.38e+09 2.29e+09 3.97e+08 2.31e-01
2.80e+11 6.79e+08 3.12e+09 7.24e+08 2.01e-01
1.52e+11 1.14e+09 1.16e+09 6.08e+08 3.37e-01
2.48e+11 1.86e+09 2.29e+08 5.48e+08 9.92e-02
1.96e+11 2.02e+09 6.09e+08 0.00e+00 1.00e+00
2.71e+11 1.73e+09 7.11e+08 4.39e+08 1.61e-01
3.34e+11 1.93e+09 1.83e+09 6.48e+07 1.00e+00
1.41e+11 8.54e+08 1.53e+09 6.76e+08 4.52e-01
1.64e+11 1.27e+09 7.74e+08 6.71e+08 2.51e-01
1.61e+11 2.55e+09 0.00e+00 0.00e+00 0.00e+00
1.55e+11 5.65e+08 1.48e+09 7.54e+08 4.41e-01
4.37e+11 1.44e+09 1.30e+09 6.27e+08 5.31e-01
1.67e+11 2.55e+09 0.00e+00 0.00e+00 0.00e+00
1.35e+11 5.46e+08 1.21e+09 9.05e+08 5.00e-01
8.71e+10 2.54e+09 0.00e+00 0.00e+00 0.00e+00
1.24e+11 6.06e+08 1.16e+09 7.31e+08 3.96e-01
1.51e+11 5.65e+08 1.51e+09 8.05e+08 3.70e-01
1.48e+11 8.88e+08 1.70e+09 5.30e+08 2.14e-01
1.80e+11 1.93e+09 3.21e+08 3.05e+08 1.69e-01
1.85e+11 1.92e+09 3.23e+08 2.59e+08 4.42e-02
1.23e+11 9.29e+08 9.40e+08 6.28e+08 2.69e-01
2.11e+11 7.72e+08 2.45e+09 8.60e+08 2.40e-01
2.58e+11 2.12e+09 9.90e+08 2.54e+08 1.02e-01
1.52e+11 1.13e+09 1.17e+09 5.82e+08 1.22e-01
1.44e+11 9.54e+08 2.49e+09 3.56e+08 9.88e-02
2.77e+11 1.82e+09 3.94e+08 3.82e+08 1.85e-01
1.50e+11 1.20e+09 1.03e+09 5.73e+08 3.06e-01
1.43e+11 1.42e+09 6.32e+08 5.86e+08 1.44e-01
1.70e+11 1.55e+09 8.62e+08 4.01e+08 2.44e-01
1.62e+11 1.76e+09 3.76e+08 4.65e+08 1.56e-01
3.08e+11 1.07e+09 7.60e+08 8.46e+08 3.62e-01
1.07e+11 9.49e+08 1.80e+09 6.25e+08 1.22e-01
1.60e+11 1.27e+09 5.97e+08 6.57e+08 1.73e-01
1.60e+11 1.03e+09 2.31e+09 4.09e+08 2.86e-01
3.74e+11 1.00e+09 3.38e+09 6.64e+08 1.81e-01
1.49e+11 8.03e+08 1.08e+09 8.30e+08 1.43e-01
1.76e+11 1.51e+09 9.89e+08 2.77e+08 1.29e-01
1.28e+11 8.96e+08 9.91e+08 8.10e+08 3.73e-01
1.49e+11 4.69e+08 1.40e+09 6.75e+08 5.05e-01
3.32e+11 2.00e+09 1.04e+09 0.00e+00 1.00e+00
2.66e+11 2.48e+09 0.00e+00 0.00e+00 0.00e+00
1.77e+11 1.33e+09 9.98e+08 5.86e+08 7.88e-02
1.32e+11 1.03e+09 1.84e+09 5.61e+08 2.59e-01
1.30e+11 1.11e+09 1.20e+09 4.77e+08 1.42e-01
2.28e+11 2.19e+09 4.69e+08 0.00e+00 1.00e+00
9.94e+10 1.01e+09 3.00e+09 2.94e+08 9.13e-02
1.27e+11 8.48e+08 1.23e+09 6.50e+08 5.28e-01
2.08e+11 1.44e+09 1.35e+09 4.30e+08 1.99e-01
2.32e+11 2.32e+09 4.26e+07 0.00e+00 1.00e+00
1.84e+11 1.25e+09 1.70e+09 3.56e+08 1.69e-01
1.01e+11 1.01e+09 7.32e+08 4.78e+08 2.30e-01
1.58e+11 1.58e+09 1.26e+09 1.98e+08 4.47e-02
1.77e+11 8.52e+08 2.14e+09 5.94e+08 2.91e-01
2.05e+11 9.35e+08 1.82e+09 5.68e+08 2.64e-01
1.84e+11 1.82e+09 4.90e+08 1.56e+08 3.40e-02
1.70e+11 9.69e+08 7.41e+08 7.93e+08 3.60e-01
1.18e+11 1.30e+09 1.63e+09 1.19e+08 6.74e-03
1.58e+11 5.54e+08 9.84e+08 8.25e+08 2.87e-01
1.48e+11 2.07e+09 2.92e+08 1.51e+08 2.11e-02
1.59e+11 2.04e+09 1.01e+09 0.00e+00 1.00e+00
2.73e+11 1.18e+09 8.72e+08 4.31e+08 1.90e-01
1.79e+11 1.07e+09 1.95e+09 4.70e+08 2.92e-01
1.98e+11 2.25e+09 4.27e+08 0.00e+00 1.00e+00
1.48e+11 1.86e+09 1.09e+09 0.00e+00 1.00e+00
1.16e+11 5.52e+08 1.61e+09 6.64e+08 2.88e-01
1.43e+11 9.57e+08 8.52e+08 5.76e+08 3.37e-01
1.60e+11 1.91e+09 3.78e+08 1.29e+08 2.22e-02
1.36e+11 8.23e+08 1.82e+09 5.66e+08 3.44e-01
3.85e+11 1.11e+09 2.70e+09 1.55e+08 1.00e+00
1.95e+11 1.96e+09 2.81e+08 2.66e+08 5.57e-02
2.60e+11 1.48e+09 2.82e+09 3.66e+08 7.15e-02
4.30e+11 1.05e+09 1.80e+09 4.94e+08 3.70e-01
1.02e+11 8.88e+08 2.09e+09 6.10e+08 8.20e-02
2.06e+11 9.55e+08 2.81e+09 4.94e+08 6.33e-02
1.49e+11 7.13e+08 1.25e+09 5.63e+08 4.26e-01
1.66e+11 1.54e+09 1.48e+09 1.33e+08 6.23e-03
2.17e+11 6.36e+08 1.99e+09 6.14e+08 2.61e-01
1.91e+11 1.12e+09 9.38e+08 3.52e+08 1.54e-01
1.49e+11 1.35e+09 1.12e+09 4.88e+08 2.14e-01
1.56e+11 1.21e+09 6.65e+08 6.38e+08 2.62e-01
2.51e+11 1.52e+09 1.76e+09 5.28e+08 1.77e-01
1.35e+11 1.72e+09 5.62e+08 1.88e+08 4.12e-02
2.26e+11 6.61e+08 2.63e+09 7.77e+08 2.81e-01
1.68e+11 2.05e+09 2.77e+08 1.03e+08 1.72e-02
3.16e+10 2.38e+09 0.00e+00 0.00e+00 0.00e+00
2.32e+11 1.11e+09 1.17e+09 5.25e+08 1.28e-01
5.24e+11 1.37e+09 8.90e+08 4.96e+08 1.47e-01
9.18e+10 5.14e+08 1.01e+09 6.50e+08 4.63e-01
1.59e+11 7.00e+08 1.72e+09 7.48e+08 2.71e-01
2.56e+11 2.08e+09 4.09e+08 0.00e+00 1.00e+00
1.19e+11 4.19e+08 1.67e+09 6.52e+08 1.50e-01
1.83e+11 1.11e+09 1.69e+09 4.14e+08 2.79e-01
1.83e+11 7.50e+08 1.36e+09 6.93e+08 1.93e-01
2.34e+11 9.45e+08 1.53e+09 5.99e+08 3.89e-01
1.96e+11 4.29e+08 2.26e+09 6.22e+08 2.28e-01
1.63e+11 2.29e+09 0.00e+00 0.00e+00 1.00e+00
1.76e+11 1.13e+09 2.19e+09 3.74e+08 7.99e-02
1.92e+11 2.05e+09 1.31e+08 1.57e+08 2.51e-02
1.53e+11 1.71e+09 7.77e+08 1.35e+08 1.45e-02
1.29e+11 7.83e+08 1.48e+09 5.71e+08 2.89e-01
1.30e+11 5.10e+08 2.92e+09 5.95e+08 1.82e-01
1.80e+11 1.21e+09 2.16e+09 3.36e+08 1.06e-01
2.23e+11 8.13e+08 2.50e+09 2.93e+08 1.09e-01
2.11e+11 9.83e+08 2.38e+09 8.39e+08 6.65e-01
2.05e+11 1.07e+09 6.16e+08 5.74e+08 2.85e-01
1.74e+11 1.52e+09 5.21e+08 4.07e+08 6.54e-02
1.53e+11 1.60e+09 4.03e+08 3.31e+08 1.64e-01
1.55e+11 2.33e+09 0.00e+00 0.00e+00 0.00e+00
1.67e+11 1.70e+09 8.88e+08 1.32e+08 8.83e-03
1.53e+11 8.28e+08 1.22e+09 6.04e+08 2.17e-01
2.04e+11 6.10e+08 1.06e+09 7.98e+08 2.03e-01
2.11e+11 5.98e+08 2.33e+09 4.71e+08 1.15e-01
1.85e+11 2.17e+09 6.34e+07 0.00e+00 1.00e+00
2.32e+11 5.86e+08 1.95e+09 5.39e+08 6.63e-02
1.58e+11 1.72e+09 3.81e+08 2.74e+08 4.21e-02
2.06e+11 1.15e+09 7.93e+08 5.36e+08 3.33e-01
1.64e+11 1.68e+09 8.35e+08 9.42e+07 1.46e-02
3.58e+11 1.81e+09 3.89e+09 7.96e+08 9.60e-02
1.05e+11 7.58e+08 1.54e+09 6.57e+08 2.77e-01
1.86e+11 9.64e+08 1.36e+09 5.92e+08 1.39e-01
1.62e+11 6.93e+08 1.16e+09 6.66e+08 3.39e-01
1.98e+11 5.76e+08 1.36e+09 5.58e+08 1.87e-01
1.69e+11 1.46e+09 1.47e+09 1.57e+08 3.13e-02
1.36e+11 1.82e+09 5.44e+08 2.77e+08 1.34e-01
1.48e+11 8.48e+08 8.70e+08 6.33e+08 4.26e-01
1.62e+11 1.32e+09 6.69e+08 4.05e+08 1.57e-01
2.77e+11 1.95e+09 4.52e+08 0.00e+00 1.00e+00
1.65e+11 1.33e+09 6.13e+08 5.11e+08 1.94e-01
1.65e+11 7.98e+08 9.58e+08 5.28e+08 2.65e-01
1.92e+11 7.14e+08 1.96e+09 5.40e+08 1.92e-01
1.78e+11 1.34e+09 1.41e+09 2.83e+08 1.02e-01
1.45e+11 1.38e+09 5.62e+08 4.89e+08 1.99e-01
1.56e+11 7.81e+08 2.17e+09 5.29e+08 3.37e-01
1.35e+11 1.23e+09 8.97e+08 3.85e+08 1.97e-01
1.08e+11 6.15e+08 1.43e+09 6.58e+08 3.00e-01
1.63e+11 1.14e+09 1.19e+09 4.13e+08 1.86e-01
4.02e+11 1.97e+09 3.88e+08 2.95e+08 1.98e-02
1.86e+11 1.32e+09 9.37e+08 4.98e+08 2.42e-01
1.52e+11 1.22e+09 9.35e+08 5.14e+08 1.97e-01
2.35e+11 1.45e+09 9.73e+08 2.91e+08 9.40e-02
1.17e+11 6.02e+08 1.29e+09 7.46e+08 3.00e-01
1.38e+11 7.88e+08 1.34e+09 5.21e+08 1.40e-01
1.28e+11 4.94e+08 1.78e+09 7.60e+08 1.35e-01
1.43e+11 2.26e+09 0.00e+00 0.00e+00 0.00e+00
1.38e+11 8.04e+08 1.75e+09 5.65e+08 2.99e-01
2.04e+11 2.18e+09 0.00e+00 0.00e+00 1.00e+00
1.60e+11 5.15e+08 1.65e+09 6.75e+08 2.96e-01
1.95e+11 1.10e+09 1.39e+09 3.16e+08 1.17e-01
1.33e+11 7.89e+08 1.84e+09 4.39e+08 8.43e-02
1.60e+11 8.69e+08 1.68e+09 4.84e+08 9.50e-02
2.20e+11 5.09e+08 1.54e+09 5.42e+08 2.09e-01
1.98e+11 2.00e+09 1.90e+08 0.00e+00 1.00e+00
3.09e+11 8.39e+08 1.10e+09 6.37e+08 2.76e-01
3.21e+11 1.58e+09 8.74e+08 2.03e+08 6.07e-02
8.53e+10 8.94e+08 1.47e+09 4.52e+08 2.76e-01
1.35e+11 1.43e+09 4.52e+08 4.26e+08 2.16e-01
1.64e+11 1.81e+09 3.41e+08 8.41e+07 7.60e-03
1.24e+11 1.50e+09 5.55e+08 3.25e+08 8.27e-02
2.07e+11 8.60e+08 8.40e+08 8.26e+08 6.54e-01
2.19e+11 6.07e+08 2.55e+09 3.17e+08 7.26e-02
2.23e+11 6.77e+08 2.73e+09 4.69e+08 3.94e-01
1.11e+11 7.81e+08 1.98e+09 5.43e+08 1.11e-01
1.34e+11 8.46e+08 1.03e+09 7.10e+08 2.58e-01
1.43e+11 5.45e+08 1.09e+09 7.67e+08 2.22e-01
1.59e+11 7.70e+08 6.78e+08 7.25e+08 2.34e-01
1.81e+11 8.59e+08 1.19e+09 7.91e+08 1.54e-01
1.18e+11 5.99e+08 7.76e+08 8.38e+08 7.12e-01
1.32e+11 8.64e+08 1.23e+09 5.50e+08 1.16e-01
1.33e+11 5.24e+08 1.17e+09 5.44e+08 3.38e-01
2.20e+11 5.42e+08 2.76e+09 7.23e+08 2.35e-01
1.26e+11 6.49e+08 1.96e+09 3.27e+08 1.86e-01
1.15e+11 6.21e+08 1.86e+09 6.10e+08 3.90e-01
2.61e+11 1.95e+09 2.04e+08 0.00e+00 1.00e+00
1.85e+11 8.17e+08 2.34e+09 3.70e+08 1.48e-01
2.13e+11 1.02e+09 8.67e+08 4.32e+08 2.51e-01
2.42e+11 1.46e+09 6.84e+08 4.15e+08 1.12e-01
2.81e+11 1.19e+09 4.57e+08 4.85e+08 2.55e-01
3.01e+11 1.23e+09 5.16e+08 5.24e+08 1.13e-01
1.18e+11 7.05e+08 1.23e+09 6.81e+08 3.53e-01
1.74e+11 8.86e+08 9.33e+08 6.21e+08 3.83e-01
1.63e+11 1.12e+09 5.95e+08 4.58e+08 1.54e-01
2.05e+11 1.40e+09 1.83e+09 6.43e+07 1.00e+00
1.94e+11 4.37e+08 1.96e+09 4.75e+08 3.72e-01
9.00e+10 7.71e+08 1.52e+09 5.67e+08 1.56e-01
2.22e+11 2.19e+09 0.00e+00 0.00e+00 0.00e+00
1.34e+11 7.42e+08 2.03e+09 3.85e+08 2.67e-01
1.78e+11 1.38e+09 1.92e+09 3.08e+08 9.15e-02
8.79e+10 1.02e+09 1.26e+09 4.55e+08 1.58e-01
1.51e+11 1.46e+09 2.01e+09 1.54e+08 1.43e-02
1.31e+11 5.91e+08 9.71e+08 6.58e+08 3.84e-01
1.94e+11 1.94e+09 4.18e+08 0.00e+00 1.00e+00
1.50e+11 2.10e+09 0.00e+00 0.00e+00 1.00e+00
2.29e+11 4.42e+08 4.19e+09 7.52e+08 1.56e-01
1.26e+11 1.04e+09 7.40e+08 5.17e+08 3.06e-01
2.74e+11 1.72e+09 7.02e+08 0.00e+00 1.00e+00
1.51e+11 8.60e+08 9.32e+08 6.23e+08 1.97e-01
1.55e+11 1.73e+09 1.82e+08 2.74e+08 9.62e-02
1.58e+11 1.01e+09 5.13e+08 6.31e+08 2.88e-01
1.66e+11 1.16e+09 6.85e+08 3.71e+08 1.69e-01
1.10e+11 4.20e+08 1.30e+09 5.31e+08 1.86e-01
1.64e+11 7.76e+08 2.37e+09 5.06e+08 4.76e-01
1.64e+11 5.26e+08 2.14e+09 5.06e+08 1.09e-01
1.47e+11 9.39e+08 1.35e+09 4.58e+08 2.55e-01
2.18e+11 1.12e+09 2.33e+09 2.96e+08 6.08e-02
9.70e+10 9.16e+08 1.18e+09 5.17e+08 1.15e-01
3.29e+11 1.67e+09 3.27e+08 2.11e+08 4.41e-02
2.56e+11 4.79e+08 2.04e+09 4.87e+08 1.36e-01
1.08e+11 6.62e+08 1.10e+09 3.64e+08 2.20e-01
1.35e+11 5.84e+08 1.40e+09 4.90e+08 2.11e-01
1.82e+11 4.91e+08 1.04e+09 8.25e+08 1.71e-01
2.23e+11 1.98e+09 2.38e+08 0.00e+00 1.00e+00
2.54e+11 1.27e+09 1.28e+09 1.58e+08 2.20e-02
1.17e+11 8.26e+08 1.17e+09 5.60e+08 1.07e-01
1.23e+11 2.03e+09 0.00e+00 0.00e+00 1.00e+00
1.20e+11 6.85e+08 1.93e+09 3.36e+08 1.38e-01
1.35e+11 1.18e+09 1.23e+09 3.63e+08 7.31e-02
2.06e+11 1.01e+09 1.97e+09 4.25e+08 1.71e-01
2.08e+11 1.78e+09 2.60e+08 8.21e+07 7.29e-03
1.42e+11 2.12e+09 0.00e+00 0.00e+00 1.00e+00
1.49e+11 1.14e+09 1.01e+09 4.27e+08 5.51e-02
1.23e+11 7.60e+08 1.48e+09 5.64e+08 8.30e-02
1.28e+11 9.67e+08 4.63e+08 6.58e+08 1.90e-01
1.94e+11 4.16e+08 5.12e+09 2.83e+08 1.91e-02
1.39e+11 1.61e+09 1.70e+08 3.32e+08 8.86e-02
1.16e+11 6.56e+08 1.12e+09 5.27e+08 3.01e-01
2.24e+11 1.08e+09 4.59e+09 2.68e+08 1.00e+00
2.35e+11 1.24e+09 6.57e+08 1.57e+08 4.28e-02
2.04e+11 1.83e+09 2.35e+08 0.00e+00 1.00e+00
1.63e+11 1.50e+09 5.14e+08 2.22e+08 3.64e-02
1.64e+11 7.86e+08 1.83e+09 6.37e+08 4.65e-01
1.60e+11 1.45e+09 1.76e+09 0.00e+00 1.00e+00
1.27e+11 8.62e+08 1.43e+09 4.33e+08 2.29e-01
9.54e+10 7.98e+08 2.35e+09 6.43e+08 1.02e-01
2.08e+11 1.93e+09 1.47e+08 0.00e+00 1.00e+00
1.26e+11 1.72e+09 6.49e+08 0.00e+00 1.00e+00
1.69e+11 1.20e+09 5.23e+08 3.44e+08 1.21e-01
1.42e+11 4.11e+08 1.90e+09 5.18e+08 2.34e-01
1.64e+11 1.30e+09 5.41e+08 4.61e+08 2.09e-01
